danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,artist_name,lyrics,emotions_top3,metric_depression,metric_anxiety,metric_ocd,metric_insomnia
0.595,0.306,7,-14.404,1,0.0345,0.883,0.000386,0.0733,0.464,133.63,audio_features,7ilc2TB1RZXbQJyFs5qCiC,spotify:track:7ilc2TB1RZXbQJyFs5qCiC,https://api.spotify.com/v1/tracks/7ilc2TB1RZXbQJyFs5qCiC,https://api.spotify.com/v1/audio-analysis/7ilc2TB1RZXbQJyFs5qCiC,142533,4,Jazz,Fly Me To The Moon,Astrud Gilberto,"Fly me to the moon and let me play among the stars
Let me see what spring is like on Jupiter and Mars
In other words, hold my hand
In other words, darling, kiss me
Fill my heart with song and let me sing forevermore
You are all I long for, all I worship and adore
In other words, please be true
In other words, I love you
In other words, hold my hand
In other words, darling, kiss me
In other words, please be true
In other words, I love you","romantic, longing, affectionate",0,0,0,0
0.421,0.0162,2,-25.358,0,0.0388,0.808,0.0024,0.0978,0.154,110.479,audio_features,0aWMVrwxPNYkKmFthzmpRi,spotify:track:0aWMVrwxPNYkKmFthzmpRi,https://api.spotify.com/v1/tracks/0aWMVrwxPNYkKmFthzmpRi,https://api.spotify.com/v1/audio-analysis/0aWMVrwxPNYkKmFthzmpRi,337733,4,Jazz,Blue in Green (feat. John Coltrane & Bill Evans),Miles Davis,,,,,,
0.723,0.0811,0,-14.113,1,0.0631,0.779,0.0,0.509,0.36,88.044,audio_features,5y8zb3grlQonjdqd27K39T,spotify:track:5y8zb3grlQonjdqd27K39T,https://api.spotify.com/v1/tracks/5y8zb3grlQonjdqd27K39T,https://api.spotify.com/v1/audio-analysis/5y8zb3grlQonjdqd27K39T,181493,4,Jazz,A Kiss To Build A Dream On - Single Version,Louis Armstrong,"Give me a kiss to build a dream on
And my imagination will thrive upon that kiss
Sweetheart, I ask no more than this
A kiss to build a dream on
Give me a kiss before you leave me
And my imagination will feed my hungry heart
Leave me one thing before we part
A kiss to build a dream on
And when I'm alone with my fancies, I'll be with you
Weaving romances, making believe they're true
Oh, give me your lips for just a moment
And my imagination will make that moment live
Give me what you alone can give
A kiss to build a dream on
When I'm alone with my fancies, I'll be with you
Weaving romances, making believe they're true
Oh, give me lips for just a moment
And my imagination will make that moment live
Oh, give me what you alone can give
A kiss to build a dream on","romantic, longing, dreamy",0,0,0,0
0.172,0.0696,11,-21.295,0,0.0339,0.916,0.00199,0.137,0.103,167.974,audio_features,2gNjmvuQiEd2z9SqyYi8HH,spotify:track:2gNjmvuQiEd2z9SqyYi8HH,https://api.spotify.com/v1/tracks/2gNjmvuQiEd2z9SqyYi8HH,https://api.spotify.com/v1/audio-analysis/2gNjmvuQiEd2z9SqyYi8HH,298133,5,Jazz,Summertime,Ella Fitzgerald,"Paroles de la chanson Summertime par Ella Fitzgerald
Summertime And The Livin' Is Easy
Fish Are Jumpin' And The Cotton Is High
Oh Your Daddy's Rich And Your Ma Is Good Lookin'
So Hush Little Baby, Don't You Cry

One Of These Mornings
You're Goin' To Rise Up Singing
Yes, You'll Spread Your Wings
And You'll Take The Sky
But Till That Morning
There's A Nothin' Can Harm You
With Daddy And Mammy Standin' By","peaceful, hopeful, comforting",0,0,0,0
0.639,0.269,8,-11.435,1,0.0698,0.982,0.12,0.141,0.539,124.866,audio_features,1pZn8AX1WulW8IO338hE5D,spotify:track:1pZn8AX1WulW8IO338hE5D,https://api.spotify.com/v1/tracks/1pZn8AX1WulW8IO338hE5D,https://api.spotify.com/v1/audio-analysis/1pZn8AX1WulW8IO338hE5D,207827,4,Jazz,Blue Moon,Billie Holiday,"Paroles de la chanson Blue Moon par Billie Holiday
Blue moon
You saw me standing alone
Without a dream in my heart
Without a love of my own

Blue moon
You knew just what I was there for
You heard me saying a prayer for
Someone I really could care for

And then there suddenly appeared before me
The only one my arms will ever hold
I heard somebody whisper
Please adore me
And when I looked
The moon had turned to gold


Blue moon
Now I'm no longer alone
Without a dream in my heart
Without a love of my own

Blue moon
You saw me standing alone
Without a dream in my heart
Without a love of my own

Blue moon
You knew just what I was there for
You heard me saying a prayer for
Someone I really could care for

And then they suddenly appeared before me
The only one my arms will ever hold

I heard somebody whisper
Please adore me
And when I looked
The moon had turned to gold

Blue moon
Now I'm no longer alone
Without a dream in my heart
Without a love of my own

Blue moon","lonely, longing, hopeful",0,0,0,0
0.438,0.00756,0,-26.44,0,0.0382,0.941,0.00643,0.109,0.277,133.32,audio_features,4l9hml2UCnxoNI3yCdL1BW,spotify:track:4l9hml2UCnxoNI3yCdL1BW,https://api.spotify.com/v1/tracks/4l9hml2UCnxoNI3yCdL1BW,https://api.spotify.com/v1/audio-analysis/4l9hml2UCnxoNI3yCdL1BW,141133,4,Jazz,My Funny Valentine,Chet Baker,"[Verse 1]
My funny valentine
Sweet comic valentine
You make me smile with my heart

[Verse 2]
Your looks are laughable
Unphotographable
Yet you're my favorite work of art

[Bridge]
Is your figure less than Greek?
Is your mouth a little weak?
When you open it to speak
Are you smart?

[Verse 3]
But don't change your hair for me
Not if you care for me
Stay, little valentine, stay
Each day is Valentine's Day","love, admiration, insecurity",0,0,0,0
0.67,0.365,0,-10.158,1,0.0564,0.525,0.0,0.0575,0.45,119.344,audio_features,2dR5WkrpwylTuT3jRWNufa,spotify:track:2dR5WkrpwylTuT3jRWNufa,https://api.spotify.com/v1/tracks/2dR5WkrpwylTuT3jRWNufa,https://api.spotify.com/v1/audio-analysis/2dR5WkrpwylTuT3jRWNufa,147147,4,Jazz,Fly Me To The Moon,Frank Sinatra,"Paroles de la chanson Fly Me to the Moon par Frank Sinatra
Fly me to the moon
Let me play among the stars
And let me see what spring is like
On a-Jupiter and Mars
In other words, hold my hand
In other words, baby, kiss me

Fill my heart with song
And let me sing forevermore
You are all I long for
All I worship and adore
In other words, please be true
In other words, I love you

Fill my heart with song
Let me sing forevermore

You are all I long for
All I worship and adore
In other words, please be true
In other words, in other words
I love you","romantic, longing, adoring",0,0,0,0
0.474,0.0676,9,-16.101,0,0.0363,0.963,0.00291,0.14,0.248,115.713,audio_features,0uPkCpuoERqrkBL06Art50,spotify:track:0uPkCpuoERqrkBL06Art50,https://api.spotify.com/v1/tracks/0uPkCpuoERqrkBL06Art50,https://api.spotify.com/v1/audio-analysis/0uPkCpuoERqrkBL06Art50,295240,3,Jazz,My One And Only Love,John Coltrane,"The very thought of you makes my heart sing
Like an April breeze on the wings of spring
And you appear in all your splendor
My one and only love
The shadows fall and spread their mystic charms
In the hush of night while you're in my arms
I feel your lips, so warm and tender
My one and only love
The touch of your hand is like heaven
A heaven that I've never known
The blush on your cheek whenever I speak
Tells me that you are my own
You fill my eager heart with such desire
Every kiss you give sets my soul on fire
I give myself in sweet surrender
My one and only love
My one and only love","love, desire, surrender",0,0,0,0
0.685,0.472,9,-9.691,0,0.0298,0.785,0.284,0.224,0.475,80.487,audio_features,6MN6yRVriszuyAVlyF8ndB,spotify:track:6MN6yRVriszuyAVlyF8ndB,https://api.spotify.com/v1/tracks/6MN6yRVriszuyAVlyF8ndB,https://api.spotify.com/v1/audio-analysis/6MN6yRVriszuyAVlyF8ndB,205720,4,Jazz,Coffee Cold,Galt MacDermot,"She's like cold coffee in the morning
I'm drunk off last night's whiskey and coke
She'll make me shiver without warning
And make me laugh as if I'm in on the joke

And you can stay with me forever
Or you could stay with me for now

Tell me if I'm wrong, tell me if I'm right
Tell me if you need a loving hand
To help you fall asleep tonight
Tell me if I know, tell me if I do
Tell me how to fall in love the way you want me to

I'll wake with coffee in the morning
But she prefers two lumps of sugar and tea
Outside the day is up and calling
But I don't have to be so, please go back to sleep

Stay with me forever
Or you could stay with me for now
Find more lyrics at ? Mojim.com

Tell me if I'm wrong, tell me if I'm right
Tell me if you need a loving hand
To help you fall asleep tonight
Tell me if I know, tell me if I do
Tell me how to fall in love the way you want me to

'Cause I love the way you wake me up
For goodness sake will my love not be enough?

Tell me if I'm wrong, tell me if I'm right
Tell me if you need a loving hand
To help you fall asleep tonight
Tell me if I know, tell me if I do
Tell me how to fall in love the way you want me to

Tell me if I'm wrong, tell me if I'm right
Tell me if you need a loving hand
To help you fall asleep tonight","melancholic, longing, uncertain",0,0,0,1
0.532,0.151,0,-17.266,1,0.0376,0.706,0.00136,0.116,0.211,136.759,audio_features,4vLYewWIvqHfKtJDk8c8tq,spotify:track:4vLYewWIvqHfKtJDk8c8tq,https://api.spotify.com/v1/tracks/4vLYewWIvqHfKtJDk8c8tq,https://api.spotify.com/v1/audio-analysis/4vLYewWIvqHfKtJDk8c8tq,562640,4,Jazz,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",Miles Davis,,,,,,
0.463,0.654,8,-9.72,1,0.0659,0.824,0.917,0.372,0.592,175.204,audio_features,54h1RKrrFJDsNOfhwmqu9o,spotify:track:54h1RKrrFJDsNOfhwmqu9o,https://api.spotify.com/v1/tracks/54h1RKrrFJDsNOfhwmqu9o,https://api.spotify.com/v1/audio-analysis/54h1RKrrFJDsNOfhwmqu9o,209573,4,Jazz,In the Mood - Live,Glenn Miller,,,,,,
0.515,0.583,0,-8.182,0,0.0284,0.749,0.000294,0.123,0.414,116.11,audio_features,0sCeNwt8xRCMR4NhKpMyBe,spotify:track:0sCeNwt8xRCMR4NhKpMyBe,https://api.spotify.com/v1/tracks/0sCeNwt8xRCMR4NhKpMyBe,https://api.spotify.com/v1/audio-analysis/0sCeNwt8xRCMR4NhKpMyBe,333947,4,Jazz,Cantaloupe Island - Remastered 1999/Rudy Van Gelder Edition,Herbie Hancock,,,,,,
0.663,0.264,0,-14.571,1,0.0914,0.706,0.0,0.1,0.657,122.482,audio_features,33jt3kYWjQzqn3xyYQ5ZEh,spotify:track:33jt3kYWjQzqn3xyYQ5ZEh,https://api.spotify.com/v1/tracks/33jt3kYWjQzqn3xyYQ5ZEh,https://api.spotify.com/v1/audio-analysis/33jt3kYWjQzqn3xyYQ5ZEh,354533,4,Jazz,Cheek To Cheek,Ella Fitzgerald,"Paroles de la chanson Cheek To Cheek par Ella Fitzgerald
Heaven, I'm in heaven
And my heart beats so that I can hardly speak
And I seem to find the happiness I seek
When we're out together dancing cheek to cheek
Yes, heaven, I'm in heaven
And the cares that hung around me through the week
Seem to vanish like a gambler's lucky streak
When we're out together dancing cheek to cheek
Oh I'd love to climb a mountain
And reach the highest peak
But it doesn't thrill me half as much
As dancing cheek to cheek
Oh I'd love to go out fishing
In a river or a creek
But I don't enjoy it half as much

As dancing cheek to cheek
Now, mama, dance with me
I want my arms about you
The charms about you
Will carry me through, yes
Heaven, I'm in heaven
And my heart beats so that I can hardly speak
And I seem to find the happiness I seek
When we're out together dancing cheek to cheek
(Sing it Ella, swing it)

Heaven, I'm in heaven
And my heart beats so that I can hardly speak
And I seem to find the happiness I seek
When we're out together dancing cheek to cheek

Heaven, I'm in heaven
And the cares that hung around me through the week

Seem to vanish like a gambler's lucky streak
When we're out together dancing cheek to cheek
Oh I'd love to climb a mountain
And reach the highest peak
But it doesn't thrill me half as much
As dancing cheek to cheek
Oh I love to go out fishing
In a river or a creek
But I don't enjoy it half as much
As dancing cheek to cheek
Come on and dance with me
I want my arm about you
The charm about you
Will carry me through to
Heaven, I'm in heaven
And my heart beats so that I can hardly speak
And I seem to find the happiness I seek
When we're out together dancing cheek to cheek


Yes, dance with me
I want my arm(s) about you
The charm(s) about you
Will carry me through to

Heaven, I'm in heaven
And my heart beats so that I can hardly speak
And I seem to find the happiness I seek
When we're out together dancing cheek to cheek
Cheek to cheek
Cheek to cheek
Cheek to cheek","happy, content, joyful",0,0,0,0
0.462,0.15,8,-13.531,1,0.0522,0.984,0.000902,0.105,0.19,98.66,audio_features,30QD4VRP9yEneOh0eGTrtJ,spotify:track:30QD4VRP9yEneOh0eGTrtJ,https://api.spotify.com/v1/tracks/30QD4VRP9yEneOh0eGTrtJ,https://api.spotify.com/v1/audio-analysis/30QD4VRP9yEneOh0eGTrtJ,207600,3,Jazz,Solitude,Billie Holiday,"In my solitude you haunt me
With reveries of days gone by
In my solitude you taunt me
With memories that never die
I sit in my chair
Filled with despair
There's no one could be so sad
With gloom everywhere
I sit and I stare
I know that I'll soon go mad
In my solitude
I'm praying
Dear Lord above
Send back my love
I sit in my chair
Filled with despair
There's no one could be so sad
With gloom everywhere
I sit and I stare
I know that I'll soon go mad
In my solitude
I'm praying
Dear Lord above
Send me back my love","sad, despair, longing",1,0,0,1
0.588,0.0387,0,-17.944,0,0.06,0.978,0.823,0.116,0.342,83.4,audio_features,6oSm3mBWFxJHEnjE2IqhmA,spotify:track:6oSm3mBWFxJHEnjE2IqhmA,https://api.spotify.com/v1/tracks/6oSm3mBWFxJHEnjE2IqhmA,https://api.spotify.com/v1/audio-analysis/6oSm3mBWFxJHEnjE2IqhmA,205667,4,Jazz,There Will Never Be Another You,Lester Young,,,,,,
0.488,0.0527,5,-27.331,1,0.0478,0.971,0.911,0.0882,0.193,49.689,audio_features,4ol2UyMTiklHVujAWg02nE,spotify:track:4ol2UyMTiklHVujAWg02nE,https://api.spotify.com/v1/tracks/4ol2UyMTiklHVujAWg02nE,https://api.spotify.com/v1/audio-analysis/4ol2UyMTiklHVujAWg02nE,306227,4,Jazz,I Got It Bad And That Ain't Good,Oscar Peterson Trio,,,,,,
0.501,0.0454,0,-18.783,1,0.0388,0.938,3.76e-05,0.2,0.255,99.783,audio_features,4m6OC8u2rC6LMFtFWsME7d,spotify:track:4m6OC8u2rC6LMFtFWsME7d,https://api.spotify.com/v1/tracks/4m6OC8u2rC6LMFtFWsME7d,https://api.spotify.com/v1/audio-analysis/4m6OC8u2rC6LMFtFWsME7d,166760,4,Jazz,Time After Time - Vocal Version,Chet Baker,"Time after time I tell myself that I'm
So lucky to be loving you
So lucky to be
The one you run to see
In the evening when the day is through
I only know what I know
The passing years will show
You've kept my love so young, so new
And time after time
You'll hear me say that I'm
So lucky to be loving you
I only know what I know
The passing years will show
You've kept my love so young, so new
And time after time
You'll hear me say that I'm
So lucky to be loving you","Lucky, loving, young",0,0,0,0
0.427,0.114,2,-22.546,0,0.0509,0.843,0.863,0.0966,0.114,60.484,audio_features,1J9iVCaEriyoMXpj2XszhU,spotify:track:1J9iVCaEriyoMXpj2XszhU,https://api.spotify.com/v1/tracks/1J9iVCaEriyoMXpj2XszhU,https://api.spotify.com/v1/audio-analysis/1J9iVCaEriyoMXpj2XszhU,282320,4,Jazz,When Sunny Gets Blue,McCoy Tyner,,,,,,
0.372,0.187,0,-13.497,0,0.0323,0.942,0.139,0.161,0.217,70.334,audio_features,4rmCI9VWrwrJTJ8XQ80BMN,spotify:track:4rmCI9VWrwrJTJ8XQ80BMN,https://api.spotify.com/v1/tracks/4rmCI9VWrwrJTJ8XQ80BMN,https://api.spotify.com/v1/audio-analysis/4rmCI9VWrwrJTJ8XQ80BMN,319733,4,Jazz,My Little Brown Book,Duke Ellington,,,,,,
0.478,0.0294,0,-25.319,1,0.0453,0.993,0.948,0.105,0.148,124.308,audio_features,1cpANF6zMBoFoxkoIjZHjv,spotify:track:1cpANF6zMBoFoxkoIjZHjv,https://api.spotify.com/v1/tracks/1cpANF6zMBoFoxkoIjZHjv,https://api.spotify.com/v1/audio-analysis/1cpANF6zMBoFoxkoIjZHjv,324200,3,Jazz,Skating In Central Park,Bill Evans,,,,,,
0.558,0.231,5,-11.436,0,0.0812,0.805,0.0,0.142,0.403,73.103,audio_features,0Rk9byjmZksAJX15onGns5,spotify:track:0Rk9byjmZksAJX15onGns5,https://api.spotify.com/v1/tracks/0Rk9byjmZksAJX15onGns5,https://api.spotify.com/v1/audio-analysis/0Rk9byjmZksAJX15onGns5,167493,4,Jazz,Teach Me Tonight,Dinah Washington,"Did you say that I've got a lot to learn?
Well, don't think I'm trying not to learn
Since this is the perfect spot to learn
Ooh, teach me tonight
Let's start with the A-B-C of it
Getting right down to the X-Y-Z of it
Help me solve the mystery of it
Teach me tonight
The sky's a blackboard high above you
If a shooting star goes by
I'll use that star to write, I love you
A thousand times across the sky
One thing isn't very clear, my love
Should the teachers stand so near, my love
Graduation's almost here, my love
Come on and teach me tonight
I'll use that star to write, I love you
A thousand times across the sky
One thing isn't very clear, my love
Should the teachers stand so near, my love
Graduation's almost here, my love
Teach me, please teach me tonight","eager, curious, romantic",0,0,0,0
